model_id,model_label,threshold_type,threshold_label,threshold,customer_count,actual_default_count,predicted_default_count,predicted_positive_rate,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,npv,f1_score,mcc,false_positive_rate,false_negative_rate,tn,fp,fn,tp,confusion_matrix
spec::05_full_controlled_main_effects,05_full_controlled_main_effects,top_percentile,top 30%,0.09206856519126849,76878,6206,23064,0.3000078045734801,0.7081609823356487,0.6362967968257001,0.14815296566077002,0.5505961972284885,0.7219973964229115,0.9481733377931393,0.2334813802528186,0.1620429980642682,0.2780026035770885,0.44940380277151143,51025,19647,2789,3417,"TN=51025, FP=19647, FN=2789, TP=3417"
spec::06_full_plus_selected_interactions,06_full_plus_selected_interactions,probability,prob >= 0.05,0.05,76878,6206,51164,0.6655219958895913,0.3913733447800411,0.6016447572663874,0.10339301071065593,0.852400902352562,0.35088861218021283,0.9643773819709108,0.1844169426529545,0.11737550948954904,0.6491113878197872,0.14759909764743798,24798,45874,916,5290,"TN=24798, FP=45874, FN=916, TP=5290"
spec::06_full_plus_selected_interactions,06_full_plus_selected_interactions,probability,prob >= 0.10,0.1,76878,6206,19835,0.2580061916282942,0.7423840370457088,0.6329367736868459,0.15719687421225106,0.5024170157911698,0.763456531582522,0.9458653997861263,0.2394685303943781,0.1655340822560357,0.23654346841747792,0.4975829842088302,53955,16717,3088,3118,"TN=53955, FP=16717, FN=3088, TP=3118"
spec::06_full_plus_selected_interactions,06_full_plus_selected_interactions,probability,prob >= 0.15,0.15,76878,6206,7559,0.0983246182262806,0.8618460417804834,0.5842939752046392,0.20796401640428627,0.25330325491459876,0.9152846954946796,0.9331496415124281,0.22840537595350527,0.15424027477586688,0.08471530450532035,0.7466967450854012,64685,5987,4634,1572,"TN=64685, FP=5987, FN=4634, TP=1572"
spec::06_full_plus_selected_interactions,06_full_plus_selected_interactions,probability,prob >= 0.20,0.2,76878,6206,3042,0.03956918754390073,0.8996331850464372,0.5456119115703828,0.2518080210387903,0.12342893973573961,0.9677948834050261,0.9263232027737147,0.1656574394463668,0.12747474752640264,0.032205116594973965,0.8765710602642603,68396,2276,5440,766,"TN=68396, FP=2276, FN=5440, TP=766"
spec::06_full_plus_selected_interactions,06_full_plus_selected_interactions,probability,prob >= 0.25,0.25,76878,6206,1238,0.01610343661385572,0.9125367465334686,0.522792394157837,0.29079159935379645,0.05800837898807606,0.9875764093275979,0.9227128503437335,0.09672219236969372,0.09865371327991848,0.012423590672402084,0.9419916210119239,69794,878,5846,360,"TN=69794, FP=878, FN=5846, TP=360"
spec::06_full_plus_selected_interactions,06_full_plus_selected_interactions,probability,prob >= 0.30,0.3,76878,6206,535,0.0069590780197195555,0.9168682848149016,0.5115522811952268,0.32710280373831774,0.028198517563648082,0.9949060448268056,0.9210012705814548,0.05192107995846314,0.07571219231039954,0.005093955173194476,0.9718014824363519,70312,360,6031,175,"TN=70312, FP=360, FN=6031, TP=175"
spec::06_full_plus_selected_interactions,06_full_plus_selected_interactions,probability,prob >= 0.40,0.4,76878,6206,92,0.0011967012669424283,0.9190405577668513,0.5025918645667127,0.40217391304347827,0.0059619722848855946,0.9992217568485398,0.9196598338238742,0.011749761829152112,0.0408448157023107,0.0007782431514602671,0.9940380277151144,70617,55,6169,37,"TN=70617, FP=55, FN=6169, TP=37"
spec::06_full_plus_selected_interactions,06_full_plus_selected_interactions,probability,prob >= 0.50,0.5,76878,6206,16,0.0002081219594682484,0.9192746949712531,0.5005879380423875,0.5,0.0012890750886239124,0.9998868009961512,0.9193619734068851,0.0025715204114432656,0.022206253970295554,0.00011319900384876613,0.9987109249113761,70664,8,6198,8,"TN=70664, FP=8, FN=6198, TP=8"
spec::06_full_plus_selected_interactions,06_full_plus_selected_interactions,top_percentile,top 5%,0.18639937309838975,76878,6206,3844,0.050001300762246674,0.8936236634667916,0.5548369737349856,0.24349635796045785,0.15082178536899774,0.9588521621009735,0.9278418270942301,0.1862686567164179,0.13708149075381426,0.04114783789902649,0.8491782146310023,67764,2908,5270,936,"TN=67764, FP=2908, FN=5270, TP=936"
spec::06_full_plus_selected_interactions,06_full_plus_selected_interactions,top_percentile,top 10%,0.14902962855991772,76878,6206,7688,0.10000260152449335,0.8606883633809412,0.5851341508516994,0.20707596253902186,0.2565259426361586,0.9137423590672402,0.9333140627258274,0.22916366777026054,0.15460909151127927,0.0862576409327598,0.7434740573638414,64576,6096,4614,1592,"TN=64576, FP=6096, FN=4614, TP=1592"
spec::06_full_plus_selected_interactions,06_full_plus_selected_interactions,top_percentile,top 20%,0.11326207300656531,76878,6206,15382,0.2000832487837873,0.7880537995265225,0.6231620278483412,0.17208425432323496,0.426522719948437,0.8198013357482454,0.9421263171588397,0.24522883083194366,0.16772838510788943,0.1801986642517546,0.573477280051563,57937,12735,3559,2647,"TN=57937, FP=12735, FN=3559, TP=2647"
spec::06_full_plus_selected_interactions,06_full_plus_selected_interactions,top_percentile,top 30%,0.09214708456400354,76878,6206,23065,0.30002081219594684,0.7082780509378496,0.6367279325418571,0.14836332104920877,0.5514018691588785,0.7220539959248359,0.9482652890565477,0.23381503877557994,0.16255356092164383,0.2779460040751641,0.4485981308411215,51029,19643,2784,3422,"TN=51029, FP=19643, FN=2784, TP=3422"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,probability,prob >= 0.05,0.05,76878,6206,51164,0.6655219958895913,0.3913733447800411,0.6016447572663874,0.10339301071065593,0.852400902352562,0.35088861218021283,0.9643773819709108,0.1844169426529545,0.11737550948954904,0.6491113878197872,0.14759909764743798,24798,45874,916,5290,"TN=24798, FP=45874, FN=916, TP=5290"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,probability,prob >= 0.10,0.1,76878,6206,19835,0.2580061916282942,0.7423840370457088,0.6329367736868459,0.15719687421225106,0.5024170157911698,0.763456531582522,0.9458653997861263,0.2394685303943781,0.1655340822560357,0.23654346841747792,0.4975829842088302,53955,16717,3088,3118,"TN=53955, FP=16717, FN=3088, TP=3118"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,probability,prob >= 0.15,0.15,76878,6206,7559,0.0983246182262806,0.8618460417804834,0.5842939752046392,0.20796401640428627,0.25330325491459876,0.9152846954946796,0.9331496415124281,0.22840537595350527,0.15424027477586688,0.08471530450532035,0.7466967450854012,64685,5987,4634,1572,"TN=64685, FP=5987, FN=4634, TP=1572"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,probability,prob >= 0.20,0.2,76878,6206,3042,0.03956918754390073,0.8996331850464372,0.5456119115703828,0.2518080210387903,0.12342893973573961,0.9677948834050261,0.9263232027737147,0.1656574394463668,0.12747474752640264,0.032205116594973965,0.8765710602642603,68396,2276,5440,766,"TN=68396, FP=2276, FN=5440, TP=766"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,probability,prob >= 0.25,0.25,76878,6206,1238,0.01610343661385572,0.9125367465334686,0.522792394157837,0.29079159935379645,0.05800837898807606,0.9875764093275979,0.9227128503437335,0.09672219236969372,0.09865371327991848,0.012423590672402084,0.9419916210119239,69794,878,5846,360,"TN=69794, FP=878, FN=5846, TP=360"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,probability,prob >= 0.30,0.3,76878,6206,535,0.0069590780197195555,0.9168682848149016,0.5115522811952268,0.32710280373831774,0.028198517563648082,0.9949060448268056,0.9210012705814548,0.05192107995846314,0.07571219231039954,0.005093955173194476,0.9718014824363519,70312,360,6031,175,"TN=70312, FP=360, FN=6031, TP=175"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,probability,prob >= 0.40,0.4,76878,6206,92,0.0011967012669424283,0.9190405577668513,0.5025918645667127,0.40217391304347827,0.0059619722848855946,0.9992217568485398,0.9196598338238742,0.011749761829152112,0.0408448157023107,0.0007782431514602671,0.9940380277151144,70617,55,6169,37,"TN=70617, FP=55, FN=6169, TP=37"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,probability,prob >= 0.50,0.5,76878,6206,16,0.0002081219594682484,0.9192746949712531,0.5005879380423875,0.5,0.0012890750886239124,0.9998868009961512,0.9193619734068851,0.0025715204114432656,0.022206253970295554,0.00011319900384876613,0.9987109249113761,70664,8,6198,8,"TN=70664, FP=8, FN=6198, TP=8"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,top_percentile,top 5%,0.18639937309838975,76878,6206,3844,0.050001300762246674,0.8936236634667916,0.5548369737349856,0.24349635796045785,0.15082178536899774,0.9588521621009735,0.9278418270942301,0.1862686567164179,0.13708149075381426,0.04114783789902649,0.8491782146310023,67764,2908,5270,936,"TN=67764, FP=2908, FN=5270, TP=936"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,top_percentile,top 10%,0.14902962855991772,76878,6206,7688,0.10000260152449335,0.8606883633809412,0.5851341508516994,0.20707596253902186,0.2565259426361586,0.9137423590672402,0.9333140627258274,0.22916366777026054,0.15460909151127927,0.0862576409327598,0.7434740573638414,64576,6096,4614,1592,"TN=64576, FP=6096, FN=4614, TP=1592"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,top_percentile,top 20%,0.11326207300656531,76878,6206,15382,0.2000832487837873,0.7880537995265225,0.6231620278483412,0.17208425432323496,0.426522719948437,0.8198013357482454,0.9421263171588397,0.24522883083194366,0.16772838510788943,0.1801986642517546,0.573477280051563,57937,12735,3559,2647,"TN=57937, FP=12735, FN=3559, TP=2647"
algorithm::binary_logit_approx_unpenalized,Binary Logistic Regression / Logit,top_percentile,top 30%,0.09214708456400354,76878,6206,23065,0.30002081219594684,0.7082780509378496,0.6367279325418571,0.14836332104920877,0.5514018691588785,0.7220539959248359,0.9482652890565477,0.23381503877557994,0.16255356092164383,0.2779460040751641,0.4485981308411215,51029,19643,2784,3422,"TN=51029, FP=19643, FN=2784, TP=3422"
