SK_ID_CURR,TARGET
101573,0
101574,1
101576,0
101577,0
101583,0
101584,0
101587,0
101589,0
101592,0
101593,0
101594,0
101596,0
101597,0
101599,0
101601,0
101603,0
101604,0
101605,0
101607,0
101608,0
101609,0
101612,0
101615,0
101617,1
101618,0
101622,0
101623,0
101625,0
101627,0
101628,0
101629,0
101630,0
101631,0
101632,0
101633,0
101634,0
101636,0
101637,0
101638,0
101640,0
101641,0
101653,0
101654,0
101655,0
101657,0
101658,0
101659,0
101661,0
101664,0
101670,0
101671,0
101673,0
101677,0
101680,0
101684,0
101688,0
101690,0
101691,0
101694,0
101696,0
101698,0
101703,0
101704,0
101706,0
101708,0
101713,0
101716,0
101719,0
101720,0
101723,1
101725,0
101726,0
101727,0
101729,0
101731,0
101733,0
101734,0
101735,0
101737,0
101738,0
101739,0
101741,0
101742,0
101743,0
101744,0
101745,0
101746,0
101747,0
101748,0
101749,0
101751,0
101752,0
101753,0
101754,0
101755,0
101756,0
101760,0
101766,0
101771,0
101772,1
101773,0
101775,0
101776,0
101777,0
101781,0
101782,0
101788,0
101790,0
101794,0
101796,1
101797,0
101798,0
101800,0
101801,0
101803,1
101805,1
101806,0
101808,0
101809,0
101810,0
101812,0
101814,0
101815,0
101818,0
101820,0
101822,0
101824,0
101828,0
101829,0
101830,0
101831,0
101833,0
101834,0
101836,0
101837,0
101838,0
101839,0
101840,0
101845,0
101846,0
101847,0
101848,0
101850,0
101851,0
101853,0
101855,0
101856,0
101857,0
101858,0
101859,1
101860,0
101865,0
101866,0
101869,0
101871,1
101875,0
101881,0
101882,0
101883,1
101889,0
101890,0
101891,0
101892,0
101895,0
101902,0
101904,0
101905,0
101907,0
101908,0
101909,0
101910,0
101911,0
101912,0
101914,0
101915,0
101918,0
101923,0
101924,0
101925,0
101926,0
101930,0
101931,0
101933,0
101934,0
101936,0
101937,0
101938,0
101939,0
101940,0
101946,0
101947,0
101948,0
101950,1
101952,0
101953,0
101954,0
101957,0
101958,0
101963,0
101965,0
101966,0
101967,0
101969,0
101970,1
101972,0
101973,0
101974,0
101975,0
101977,0
101978,0
101980,1
101982,0
101983,1
101985,0
101986,0
101987,0
101989,0
101990,0
101991,0
101995,0
101996,0
101997,0
101998,0
101999,0
102000,0
102001,0
102004,0
102008,0
102009,0
102010,0
102011,0
102012,0
102014,0
102015,0
102022,0
102023,0
102024,1
102026,0
102027,0
102028,1
102032,0
102033,0
102034,0
102036,0
102037,0
102038,0
102039,0
102041,0
102044,0
102045,0
102046,0
102048,0
102049,0
102053,1
102055,0
102058,0
102060,0
102061,0
102066,0
102069,0
102071,0
102072,0
102073,1
102074,0
102078,0
102079,0
102081,0
102082,0
102083,1
102084,0
102085,0
102087,0
102093,0
102095,0
102096,0
102097,0
102098,0
102101,0
102102,0
102104,0
102105,0
102106,0
102107,0
102108,0
102109,0
102114,1
102115,0
102117,0
102118,0
102119,0
102120,0
102121,0
102128,1
102130,0
102131,0
102137,0
102139,0
102140,0
102141,0
102142,0
102144,0
102145,0
102148,1
102149,0
102152,0
102153,0
102154,0
102167,0
102168,0
102169,0
102170,0
102173,0
102175,0
102177,0
102178,0
102179,0
102180,0
102181,0
102182,0
102184,0
102186,0
102189,0
102190,0
102191,0
102194,0
102195,0
102197,0
102202,0
102204,0
102207,0
102208,1
102211,0
102212,0
102213,0
102214,0
102215,0
102216,0
102217,1
102219,0
102222,0
102223,0
102224,0
102225,1
102227,0
102228,0
102237,0
102242,0
102243,0
102244,0
102250,0
102251,0
102253,0
102254,1
102255,1
102256,0
102257,0
102258,0
102260,0
102261,0
102263,0
102264,0
102265,0
102266,0
102267,0
102268,0
102269,0
102270,0
102272,0
102274,0
102275,0
102276,0
102279,1
102280,0
102281,0
102282,0
102283,0
102285,0
102287,0
102288,0
102290,0
102292,0
102295,0
102299,0
102306,0
102307,0
102308,0
102310,0
102313,0
102314,0
102316,0
102317,0
102319,0
102320,0
102323,0
102324,0
102325,0
102326,0
102328,0
102329,0
102330,0
102334,1
102337,1
102338,0
102339,0
102345,0
102348,0
102349,0
102351,0
102352,0
102353,0
102354,0
102355,0
102357,0
102358,0
102359,0
102360,0
102361,0
102363,0
102364,0
102366,0
102367,0
102370,0
102371,0
102372,0
102373,0
102375,0
102376,1
102379,0
102382,0
102383,0
102386,0
102390,0
102392,1
102394,0
102395,0
102397,0
102398,0
102400,0
102401,0
102404,0
102405,0
102406,0
102409,0
102412,0
102417,0
102419,0
102420,0
102421,0
102423,0
102424,0
102425,0
102426,0
102427,0
102428,0
102429,0
102430,0
102431,0
102434,0
102435,0
102436,0
102440,0
102442,0
102447,0
102452,0
102453,0
102461,0
102462,0
102463,0
102464,0
102467,0
102468,0
102469,0
102472,0
102473,0
102474,0
102478,0
102479,0
102480,0
102481,0
102482,0
102487,0
102488,0
102489,1
102490,0
102492,0
102494,0
102497,0
102498,0
102501,0
102502,0
102503,0
102504,0
102505,0
102512,0
102513,0
102514,0
102515,0
102516,0
102517,0
102524,1
102525,0
102526,0
102527,0
102529,1
102530,0
102531,0
102532,0
102533,0
102534,0
102535,0
102537,0
102539,0
102540,0
102541,0
102542,0
102543,0
102544,0
102546,0
102547,0
102553,0
102556,0
102558,0
102559,1
102561,0
102564,0
102565,0
102570,0
102571,0
102572,0
102573,0
102574,1
102576,0
102578,1
102579,0
102580,0
102581,1
102584,0
102586,1
102589,0
102590,0
102591,0
102593,0
102594,0
102595,0
102598,0
102599,1
102600,0
102601,0
102602,0
102606,0
102608,1
102609,0
102610,0
102611,0
102616,0
102620,0
102621,0
102622,0
102623,0
102624,1
102625,0
102626,0
102627,0
102628,0
102630,0
102632,0
102637,0
102638,0
102639,0
102640,0
102641,0
102642,0
102643,0
102644,0
102646,0
102647,0
102649,0
102650,0
102651,0
102654,0
102656,1
102657,0
102659,0
102660,0
102661,0
102665,0
102667,0
102668,0
102669,0
102672,0
102673,1
102675,0
102676,0
102678,0
102679,1
102680,0
102681,1
102682,0
102683,0
102684,0
102685,0
102688,1
102689,0
102690,0
102692,0
102693,0
102696,0
102698,0
102700,0
102705,0
102706,0
102709,0
102711,0
102712,0
102717,0
102718,0
102719,0
102724,0
102726,0
102727,0
102728,0
102729,0
102730,0
102736,0
102737,0
102738,0
102740,0
102741,0
102742,0
102743,0
102744,0
102745,0
102747,0
102756,0
102759,0
102760,0
102761,0
102762,0
102766,0
102767,0
102768,1
102769,0
102771,0
102773,1
102774,0
102775,0
102777,0
102778,0
102779,0
102782,0
102783,0
102784,0
102785,0
102787,0
102789,1
102790,0
102791,1
102792,0
102794,0
102795,1
102796,1
102798,0
102800,0
102801,0
102803,0
102804,0
102806,0
102808,0
102810,0
102813,0
102815,0
102817,0
102818,0
102820,0
102821,0
102822,0
102825,0
102826,0
102827,0
102828,0
102829,0
102830,0
102831,0
102833,0
102834,0
102835,1
102836,0
102839,1
102842,0
102843,0
102845,0
102846,0
102847,0
102848,0
102850,0
102851,0
102852,0
102856,0
102857,0
102858,0
102859,0
102860,0
102866,0
102869,0
102870,0
102872,0
102875,1
102876,0
102877,0
102881,0
102883,0
102884,0
102885,0
102886,0
102888,0
102889,0
102890,0
102891,1
102892,0
102893,0
102894,0
102899,0
102900,0
102901,0
102903,1
102906,0
102907,0
102908,0
102909,1
102910,0
102911,0
102913,0
102914,0
102915,0
102917,0
102918,0
102920,0
102921,0
102923,0
102928,0
102929,0
102934,0
102936,0
102937,0
102938,0
102939,0
102940,0
102941,1
102945,1
102946,0
102948,0
102954,0
102957,0
102960,0
102962,0
102964,0
102967,0
102968,0
102970,0
102972,0
102973,0
102974,0
102977,0
102980,0
102983,0
102985,0
102986,0
102988,0
102990,0
102992,0
102994,1
102999,0
103003,0
103005,1
103006,0
103007,0
103008,0
103009,0
103012,0
103013,0
103014,0
103016,0
103017,0
103018,0
103019,0
103020,0
103023,0
103024,0
103027,0
103028,0
103031,0
103033,0
103034,0
103035,0
103036,0
103038,0
103039,0
103043,0
103044,0
103045,0
103047,0
103048,0
103049,0
103050,0
103051,0
103052,0
103055,0
103057,0
103058,0
103060,1
103061,0
103064,0
103067,0
103069,0
103074,0
103075,0
103076,0
103077,0
103079,0
103080,0
103081,0
103082,0
103084,0
103088,0
103089,0
103090,0
103093,0
103094,0
103095,0
103100,0
103103,0
103104,0
103105,1
103107,0
103108,0
103109,0
103110,0
103111,0
103113,1
103114,0
103115,0
103116,0
103118,0
103119,0
103121,0
103123,0
103124,0
103125,0
103128,0
103130,0
103131,0
103133,1
103135,0
103136,0
103137,0
103138,0
103139,0
103140,0
103142,0
103143,0
103149,0
103150,0
103151,0
103152,0
103162,0
103163,1
103164,0
103165,0
103166,1
103168,0
103172,1
103175,0
103176,0
103177,1
103179,0
103180,0
103181,0
103182,0
103183,0
103185,0
103186,0
103188,0
103189,0
103190,0
103193,0
103194,1
103199,0
103204,1
103207,1
103208,0
103213,0
103216,0
103217,1
103218,0
103219,0
103220,0
103221,0
103222,0
103223,0
103224,0
103226,0
103229,0
103235,0
103241,0
103244,0
103246,0
103250,0
103251,0
103254,0
103255,0
103256,0
103257,0
103260,0
103261,0
103263,0
103265,0
103266,0
103267,0
103268,0
103269,0
103270,1
103271,0
103272,0
103275,0
103276,0
103277,0
103278,0
103281,0
103282,0
103283,0
103284,0
103285,0
103288,0
103289,0
103291,0
103292,1
103293,0
103294,0
103295,0
103296,1
103297,0
103299,0
103300,0
103303,0
103308,0
103313,0
103314,0
103317,0
103318,0
103321,0
103323,0
103326,0
103327,0
103329,0
103330,0
103331,0
103332,0
103333,0
103337,0
103338,0
103339,0
103340,0
103341,0
103342,1
103343,0
103344,0
103346,1
103347,0
103349,0
103350,0
103351,0
103352,0
103353,0
103355,0
103356,0
103357,0
103358,0
103359,0
103360,0
103361,0
103363,0
103364,0
103366,0
103367,0
103369,0
103372,0
103373,0
103374,0
103375,0
103379,0
103382,0
103383,0
103384,1
103388,0
103389,1
103390,1
103391,0
103393,0
103397,0
103400,0
103401,0
103402,0
103403,0
103405,1
103406,0
103407,1
103411,0
103412,0
103413,0
103414,0
103415,0
103416,0
103417,0
103419,0
103421,0
103424,0
103425,0
103428,0
103429,0
103434,0
103437,0
103446,0
103447,0
103450,0
103452,0
103454,1
103455,0
103456,0
103457,0
103458,1
103463,0
103464,0
103465,0
103468,0
103469,0
103476,0
103477,1
103482,0
103483,0
103485,0
103486,1
103489,0
103490,0
103492,0
103493,0
103495,0
103497,0
103498,0
103499,0
103500,1
103504,0
103506,0
103507,1
103508,0
103510,0
103511,0
103512,0
103514,0
103519,0
103520,0
103521,0
103522,0
103523,0
103524,0
103526,0
103530,0
103532,0
103535,0
103536,0
103537,0
103540,0
103542,0
103543,1
103545,0
103546,0
103547,0
103548,0
103549,0
103551,0
103553,0
103554,0
103557,0
103559,0
103560,0
103561,0
103563,1
103564,0
103566,0
103567,0
103568,0
103571,0
103573,0
103577,0
103579,0
103580,0
103581,0
103583,0
103584,0
103587,0
103588,0
103589,0
103590,0
103593,1
103595,0
103596,0
103597,0
103598,0
103601,0
103602,0
103610,0
103612,0
103616,0
103618,0
103619,0
103620,0
103622,0
103623,0
103626,0
103627,0
103633,0
103635,1
103637,0
103639,0
103640,0
103641,0
103642,0
103643,0
103645,0
103646,0
103649,0
103650,0
103653,0
103655,0
103657,0
103659,0
103660,1
103661,0
103662,0
103663,0
103671,0
103672,0
103674,0
103675,0
103677,0
103678,0
103679,0
103680,0
103684,0
103687,0
103691,0
103692,0
103693,0
103694,0
103695,0
103698,1
103699,0
103700,0
103701,0
103702,1
103703,0
103704,0
103705,0
103706,0
103707,0
103708,0
103711,0
103712,0
103713,0
103714,0
103715,0
103716,0
103717,0
103719,0
103721,0
103723,0
103724,0
103727,0
103729,0
103730,0
103731,0
103732,0
103734,0
103736,0
103737,0
103738,0
103740,0
103742,0
103747,0
103748,0
103749,0
103750,0
103753,0
103754,0
103755,0
103756,0
103758,0
103759,1
103760,0
103761,0
103764,0
103770,0
103772,0
103775,0
103777,0
103778,0
103779,0
103782,1
103785,0
103787,0
103790,0
103791,0
103792,0
103793,1
103794,0
103798,0
103799,1
103801,0
103803,0
103804,0
103806,0
103807,0
103809,0
103810,1
103816,0
103817,0
103819,0
103820,0
103823,0
103825,0
103826,0
103827,0
103829,0
103831,0
103832,0
103833,0
103834,0
103837,0
103838,0
103839,0
103841,0
103843,0
103844,0
103845,1
103849,0
103850,0
103853,0
103856,0
103858,0
103860,0
103864,0
103866,0
103869,0
103873,0
103874,0
103881,0
103883,0
103884,0
103885,0
103892,0
103893,0
103895,0
103896,0
103897,0
103898,0
103899,0
103900,1
103901,0
103902,0
103904,0
103905,1
103906,0
103907,0
103909,0
103910,0
103911,0
103912,0
103915,0
103919,0
103920,0
103921,0
103922,0
103923,0
103924,0
103927,0
103928,0
103929,0
103931,0
103932,0
103933,0
103934,0
103935,0
103936,0
103937,0
103939,1
103942,0
103943,0
103944,0
103947,0
103948,0
103949,0
103953,0
103955,0
103957,0
103958,0
103959,0
103960,0
103965,0
103968,0
103969,0
103970,0
103972,0
103973,0
103974,0
103975,0
103976,0
103977,1
103979,1
103982,0
103986,1
103987,0
103988,0
103989,0
103990,0
103991,0
103992,0
103993,0
103997,0
103999,0
104002,0
104003,0
104004,0
104006,1
104007,0
104008,0
104009,0
104010,0
104012,0
104013,0
104015,0
104016,0
104018,0
104020,0
104021,0
104022,0
104023,0
104024,0
104025,0
104027,0
104028,0
104029,0
104030,0
104031,0
104032,0
104033,0
104034,0
104036,0
104039,0
104040,0
104041,1
104042,0
104043,0
104048,0
104049,0
104050,0
104052,0
104053,1
104055,0
104056,0
104057,1
104059,0
104064,0
104065,0
104067,0
104068,0
104071,0
104072,0
104073,0
104078,0
104080,0
104082,0
104083,0
104085,0
104086,0
104088,0
104090,1
104091,0
104092,0
104093,0
104096,0
104097,0
104099,0
104101,0
104102,0
104103,0
104107,1
104108,0
104112,0
104116,1
104117,0
104119,0
104121,0
104123,0
104124,0
104125,0
104126,0
104127,0
104128,0
104129,0
104130,0
104134,0
104138,0
104139,0
104140,0
104141,0
104142,0
104145,0
104146,0
104147,0
104148,0
104151,0
104155,0
104157,1
104158,0
104159,0
104161,0
104162,0
104163,0
104166,0
104167,0
104169,0
104170,0
104176,0
104177,0
104181,0
104183,0
104186,0
104187,0
104189,0
104190,0
104191,0
104192,0
104193,0
104194,0
104195,0
104197,0
104198,0
104199,0
104202,0
104203,0
104204,0
104205,0
104207,0
104208,0
104209,1
104211,0
104212,0
104214,0
104215,0
104218,0
104222,0
104223,0
104224,1
104225,0
104226,0
104227,0
104231,0
104233,0
104235,0
104236,0
104237,0
104239,0
104241,0
104242,0
104243,0
104245,0
104247,0
104249,0
104250,0
104253,0
104254,0
104255,0
104256,0
104258,0
104259,0
104262,1
104263,0
104264,0
104266,0
104267,0
104268,0
104269,0
104270,0
104271,0
104274,0
104276,0
104277,0
104279,0
104280,0
104281,0
104283,0
104284,0
104285,0
104286,0
104287,0
104288,0
104290,0
104291,1
104292,0
104301,0
104303,0
104304,0
104305,0
104306,0
104307,0
104309,0
104311,0
104312,0
104314,0
104316,0
104317,0
104321,0
104323,0
104325,0
104328,0
104329,0
104331,0
104333,0
104336,0
104337,0
104341,0
104342,0
104346,0
104347,0
104348,0
104349,0
104353,0
104355,0
104358,1
104361,0
104362,0
104364,1
104365,0
104366,0
104368,0
104370,0
104371,0
104373,0
104378,0
104379,0
104382,0
104386,1
104387,0
104388,0
104392,0
104396,0
104397,0
104400,0
104401,0
104403,0
104405,0
104406,0
104407,1
104411,0
104415,0
104416,0
104419,0
104420,0
104422,0
104423,0
104430,0
104431,0
104432,0
104433,0
104434,0
104437,0
104438,0
104439,0
104440,0
104442,1
104443,0
104444,0
104447,0
104450,0
104452,0
104453,0
104454,0
104455,0
104456,0
104461,0
104462,0
104463,0
104464,0
104465,0
104468,0
104470,0
104475,1
104476,0
104477,0
104484,1
104488,1
104489,0
104490,0
104492,0
104495,0
104496,0
104505,0
104509,0
104511,0
104513,0
104515,0
104516,1
104521,0
104522,0
104523,0
104525,0
104526,0
104527,0
104530,0
104532,0
104533,0
104534,0
104535,0
104538,0
104539,0
104542,0
104543,0
104544,0
104545,0
104549,0
104550,0
104551,0
104553,0
104554,0
104555,0
104556,0
104557,0
104558,1
104559,0
104560,0
104562,0
104563,0
104565,0
104566,0
104567,0
104568,0
104569,0
104570,0
104571,0
104572,0
104573,0
104575,0
104576,0
104577,0
104580,0
104582,0
104583,1
104587,0
104590,0
104591,0
104592,0
104593,0
104594,0
104596,0
104599,0
104600,0
104601,0
104604,0
104605,0
104606,0
104607,0
104608,0
104609,0
104613,0
104615,0
104616,0
104619,0
104623,0
104626,0
104627,0
104628,0
104629,0
104630,0
104631,0
104633,0
104636,0
104637,0
104640,0
104641,0
104642,0
104643,0
104645,0
104648,0
104650,0
104651,0
104655,0
104656,0
104658,0
104659,0
104661,0
104663,0
104665,0
104666,0
104667,0
104676,1
104680,0
104681,0
104682,0
104683,0
104684,0
104687,0
104688,0
104692,0
104693,0
104694,0
104695,0
104700,0
104701,0
104702,0
104703,0
104704,0
104705,0
104706,0
104707,1
104708,0
104711,0
104715,0
104719,0
104721,0
104722,0
104723,0
104725,0
104726,0
104727,0
104728,0
104729,0
104732,0
104733,0
104734,0
104735,0
104739,1
104742,0
104745,0
104746,0
104751,0
104753,1
104755,0
104756,0
104757,0
104758,0
104759,0
104760,0
104761,0
104764,0
104765,0
104766,0
104768,0
104770,0
104771,0
104773,0
104775,0
104778,0
104780,0
104782,0
104783,0
104784,0
104786,0
104787,0
104789,0
104791,0
104792,0
104794,0
104795,0
104799,0
104801,0
104802,0
104803,0
104804,0
104807,1
104811,0
104816,0
104817,0
104818,0
104820,0
104823,0
104826,0
104827,1
104828,0
104829,1
104835,0
104836,0
104837,0
104838,0
104842,0
104843,0
104844,1
104845,0
104846,0
104848,0
104849,0
104850,0
104851,0
104853,0
104854,0
104855,0
104856,0
104859,0
104863,1
104864,0
104865,0
104867,0
104868,1
104871,0
104872,0
104873,0
104874,0
104875,0
104876,0
104882,0
104883,0
104885,0
104886,0
104890,0
104891,0
104895,0
104897,0
104898,0
104901,0
104902,0
104904,0
104909,0
104910,0
104911,0
104912,0
104915,0
104918,1
104919,0
104920,0
104922,0
104923,0
104925,0
104932,0
104933,0
104934,0
104938,0
104939,0
104940,0
104941,0
104946,0
104948,0
104949,0
104950,0
104952,0
104955,0
104956,0
104957,0
104958,0
104959,0
104962,0
104964,1
104966,0
104971,1
104973,0
104974,0
104975,0
104976,0
104979,0
104980,1
104983,0
104985,0
104986,0
104990,0
104991,0
104993,0
104994,0
104995,0
104996,0
104997,0
104998,0
104999,0
105000,0
105001,0
105002,0
105003,0
105005,0
105007,0
105008,0
105009,0
105014,0
105017,0
105018,0
105020,0
105021,0
105023,0
105024,0
105025,0
105028,0
105029,0
105031,0
105032,0
105033,0
105034,0
105036,0
105039,0
105044,0
105045,0
105046,0
105049,0
105053,0
105057,0
105058,0
105061,0
105062,0
105063,0
105064,0
